% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
291 +3.605764688e+03 +3.605764688e+03 +3.316404688e+03 +3.316404688e+03 -2.8455e+00 -4.9221e-01 -2.5421e+00 -3.8996e+00 -4.5126e+00 +1.8742e-01 +1.5853e+00 -1.1948e+00 -1.0531e-01 -8.4051e-01 +8.3461e-02 -4.2226e+00 -2.6362e+00 +6.8272e-01 +7.6923e-01 -2.9784e+00 +1.7797e+00 -2.4421e+00 -2.9953e+00 +2.1731e+00
335 +1.431431341e+03 +1.431431341e+03 +1.142071341e+03 +1.142071341e+03 -2.9049e+00 -9.2658e-01 -4.3335e+00 -4.1407e+00 -2.2938e+00 +2.9168e-01 -1.5598e-01 -3.1641e+00 -5.1094e-02 -1.5486e+00 -6.0103e-01 -3.0396e+00 -3.1225e+00 +1.4458e+00 +3.6226e-01 -2.5373e+00 +1.5125e+00 -1.8718e+00 -2.9341e+00 +1.3993e+00
434 +9.344454907e+02 +9.344454907e+02 +6.450854907e+02 +6.450854907e+02 -2.6652e+00 -5.0585e-02 -2.9068e+00 -3.1977e+00 -2.8902e+00 +1.0893e+00 +1.0125e+00 -1.9072e+00 -1.4555e-01 -1.3996e+00 +1.1800e+00 -2.8954e+00 -1.8423e+00 +2.3125e+00 +1.7082e+00 -3.2375e+00 +9.2710e-01 -2.2032e+00 -2.0808e+00 +2.3332e+00
479 +5.785825757e+02 +5.785825757e+02 +2.892225757e+02 +2.892225757e+02 -1.6269e+00 +3.8057e-01 -2.7343e+00 -3.1816e+00 -2.9962e+00 +5.3642e-01 +1.2899e+00 -2.6372e+00 +1.3027e-01 -1.9817e+00 +9.2511e-01 -2.3354e+00 -2.0650e+00 +2.7213e+00 +1.2743e+00 -3.2116e+00 +1.4464e+00 -1.8156e+00 -2.9107e+00 +1.6280e+00
517 +3.206027246e+02 +3.206027246e+02 +3.124272459e+01 +3.124272459e+01 -1.9936e+00 -9.3570e-02 -3.1243e+00 -3.1334e+00 -2.7125e+00 +7.3322e-01 +1.0266e+00 -2.5621e+00 +4.3828e-02 -1.6350e+00 +5.3580e-01 -2.7498e+00 -2.4431e+00 +2.3272e+00 +4.4305e-01 -2.8077e+00 +8.1161e-01 -1.8345e+00 -2.5668e+00 +1.2921e+00
582 +2.424281663e+02 +2.424281663e+02 -4.693183373e+01 -4.693183373e+01 -2.9957e+00 -1.4663e-02 -3.3786e+00 -2.9700e+00 -2.3597e+00 +6.2634e-01 +6.0076e-01 -1.9417e+00 +6.5653e-01 -1.5868e+00 +2.8602e-01 -2.6303e+00 -2.4246e+00 +2.4538e+00 +1.3908e+00 -3.1419e+00 +5.1181e-01 -2.1550e+00 -2.7341e+00 +4.7730e-01
699 +1.333865955e+02 +1.333865955e+02 -1.559734045e+02 -1.559734045e+02 -2.7816e+00 -5.1202e-01 -3.3836e+00 -3.2811e+00 -2.8683e+00 +3.4388e-01 +8.6157e-01 -2.4898e+00 +2.2828e-01 -1.8224e+00 +4.8557e-01 -2.4642e+00 -1.9259e+00 +2.5467e+00 +1.4627e+00 -3.4053e+00 +7.8866e-01 -2.0825e+00 -3.2464e+00 +4.5026e-01
813 +9.778399672e+01 +9.778399672e+01 -1.915760033e+02 -1.915760033e+02 -2.4207e+00 -7.2664e-01 -3.1202e+00 -3.2636e+00 -2.8385e+00 -3.4448e-02 +4.8689e-01 -2.2493e+00 +5.2099e-01 -2.1328e+00 +1.8803e-01 -3.0468e+00 -2.2835e+00 +2.5393e+00 +1.4588e+00 -3.2538e+00 +7.3213e-01 -2.2222e+00 -3.4606e+00 +6.4807e-02
917 +5.490999719e+01 +5.490999719e+01 -2.344500028e+02 -2.344500028e+02 -2.6522e+00 -6.5144e-01 -3.0688e+00 -3.2973e+00 -2.8139e+00 +1.8226e-01 +6.5486e-01 -2.3262e+00 +6.9581e-01 -1.9543e+00 +1.6376e-01 -2.9758e+00 -2.5243e+00 +2.1461e+00 +1.1095e+00 -3.3937e+00 +9.4702e-01 -2.0209e+00 -3.3300e+00 +9.7883e-02
1063 +3.502475400e+01 +3.502475400e+01 -2.543352460e+02 -2.543352460e+02 -2.6890e+00 -5.3852e-01 -3.1748e+00 -3.3981e+00 -2.9218e+00 +2.4805e-01 +5.1956e-01 -2.2440e+00 +8.9640e-01 -2.2416e+00 -5.1443e-02 -3.3229e+00 -2.7951e+00 +2.0193e+00 +1.1515e+00 -3.2979e+00 +9.7318e-01 -2.0915e+00 -3.3177e+00 +8.5198e-02
1149 +2.380799621e+01 +2.380799621e+01 -2.655520038e+02 -2.655520038e+02 -2.6284e+00 -5.1584e-01 -3.2401e+00 -3.3147e+00 -2.7467e+00 +2.4278e-01 +6.1284e-01 -2.2870e+00 +6.7773e-01 -2.2372e+00 -2.6301e-01 -3.3393e+00 -2.8213e+00 +2.0107e+00 +1.2402e+00 -3.4486e+00 +9.4088e-01 -2.0823e+00 -3.3206e+00 +2.6341e-03
3302 +1.581740866e+01 +1.581740866e+01 -2.735425913e+02 -2.735425913e+02 -1.7691e+00 +1.7063e-01 -2.7411e+00 -3.1500e+00 -2.7427e+00 +2.1793e-01 +6.3433e-01 -2.3867e+00 +6.9837e-01 -2.2688e+00 -2.8852e-01 -3.4198e+00 -2.8908e+00 +1.9403e+00 +1.1620e+00 -3.3696e+00 +8.8131e-01 -2.0811e+00 -3.3621e+00 +2.4380e-02
% function evaluation | noise-free fitness - Fopt (1.868700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.436637477e+04 +8.436637477e+04 +8.455324477e+04 +8.455324477e+04 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
25 +6.224016316e+04 +6.224016316e+04 +6.242703316e+04 +6.242703316e+04 +6.6319e-01 +9.8575e-01 -2.4253e-03 +5.5926e-01 +6.0565e-01 -1.2261e-01 +3.5762e-01 +7.8991e-01 +7.7826e-01 +3.8353e-01 +3.2628e-01 +4.5723e-01 +1.2725e+00 +2.8104e-01 +1.0032e+00 +1.7828e-01 +5.0515e-01 +6.1757e-01 +1.1817e+00 +1.2758e+00
54 +3.832495152e+04 +3.832495152e+04 +3.851182152e+04 +3.851182152e+04 -2.6000e-01 +9.9292e-01 -8.0749e-01 +5.6239e-01 +1.0682e+00 -3.6263e-01 +2.0247e-01 +6.3644e-01 +9.3009e-01 +2.1036e-01 +4.8906e-01 +1.4648e+00 +1.3593e-01 -1.0995e-01 +1.3929e+00 +3.2330e-01 +3.9795e-01 +8.2852e-01 +6.5837e-01 +5.3900e-01
87 +2.332187852e+04 +2.332187852e+04 +2.350874852e+04 +2.350874852e+04 -2.6225e-01 +5.7918e-01 -6.8960e-01 +4.7991e-01 +1.3024e+00 -9.1142e-01 -7.6101e-02 +3.2504e-01 +1.8020e+00 -3.8306e-01 +6.9306e-01 +3.9737e-01 +2.9765e-01 -4.3069e-01 +1.0050e+00 -2.3992e-01 +6.3070e-01 +3.6748e-01 +1.0843e+00 +3.6035e-01
105 +1.501719746e+04 +1.501719746e+04 +1.520406746e+04 +1.520406746e+04 -8.2641e-01 +4.5517e-01 -6.9434e-01 +9.6777e-01 +1.0397e+00 -6.7418e-01 -3.8929e-01 -2.7803e-01 +1.0128e+00 -5.3335e-01 +7.4599e-01 +1.2045e+00 +3.7404e-01 -1.5982e-01 +1.3233e+00 -6.9096e-01 +5.4100e-01 +6.4358e-01 +1.2605e+00 +9.7680e-02
134 +6.754942396e+03 +6.754942396e+03 +6.941812396e+03 +6.941812396e+03 -1.7995e+00 +2.8195e-01 -2.1007e+00 -1.0710e-01 +1.1153e+00 -1.2077e+00 -5.4758e-01 -1.6483e-01 +1.7322e+00 -1.1106e+00 +1.6787e+00 +2.1676e+00 +1.8754e-01 -3.9447e-01 +1.9191e+00 -3.9387e-01 +1.3146e+00 +7.2826e-01 +1.3930e+00 -4.3376e-01
152 +6.183910759e+03 +6.183910759e+03 +6.370780759e+03 +6.370780759e+03 -1.1088e+00 -1.9785e-01 -1.9534e+00 +9.2276e-01 +1.7796e+00 -1.4645e+00 +1.6567e-01 -1.9040e-02 +2.2675e+00 -1.4147e+00 +1.6747e+00 +8.4481e-01 +3.8504e-01 -7.8974e-01 +1.2078e+00 -1.1332e+00 +1.7319e+00 +8.2019e-01 +5.8775e-01 -4.0180e-01
196 +3.730694245e+03 +3.730694245e+03 +3.917564245e+03 +3.917564245e+03 -1.9594e+00 -8.1532e-01 -3.2746e+00 -9.7531e-01 +2.2050e+00 -2.0498e+00 -7.5088e-01 -7.3268e-01 +1.9693e+00 -1.4244e+00 +2.9681e-01 +4.2500e-01 +7.4589e-01 -7.2352e-01 +8.0735e-01 -1.2519e+00 +2.1937e-01 +9.1435e-01 +7.3109e-01 +2.9398e-01
201 +2.469844894e+03 +2.469844894e+03 +2.656714894e+03 +2.656714894e+03 -2.4626e+00 -1.1035e+00 -2.7330e+00 +4.5085e-01 +1.9755e+00 -1.9714e+00 -6.1212e-01 -1.7629e+00 +1.7263e+00 -1.8543e+00 +2.4931e+00 +1.6700e+00 +1.4038e-01 -1.3261e+00 +1.0698e+00 -2.1390e+00 +1.7274e+00 +8.2252e-01 +1.2254e+00 -1.0673e-01
210 +1.339098569e+03 +1.339098569e+03 +1.525968569e+03 +1.525968569e+03 -2.8777e+00 -8.1453e-01 -2.9318e+00 -4.6037e-01 +1.7860e+00 -1.6272e+00 -6.0950e-01 -1.0973e+00 +2.3074e+00 -1.3328e+00 +1.8871e+00 +1.6141e+00 +7.9418e-01 -3.0341e-01 +3.5097e-01 -2.4457e+00 +9.3104e-01 -4.1771e-01 +7.0795e-01 +1.1084e+00
342 +9.417787331e+02 +9.417787331e+02 +1.128648733e+03 +1.128648733e+03 -2.5001e+00 -1.0765e+00 -1.9683e+00 +7.6646e-01 +2.7314e+00 -2.4391e+00 -1.7637e-01 -2.1146e+00 +2.2969e+00 -2.8828e+00 +3.6992e-01 +7.7284e-01 +1.7964e+00 -1.9869e+00 +8.0942e-01 -2.2538e+00 -3.4174e-01 +4.8013e-01 +1.2140e+00 +4.2707e-01
353 +5.993885516e+02 +5.993885516e+02 +7.862585516e+02 +7.862585516e+02 -2.3506e+00 -3.8250e-01 -2.0531e+00 +2.1966e-01 +2.6341e+00 -1.9389e+00 +2.6416e-01 -1.9027e+00 +2.1550e+00 -2.8451e+00 +1.2429e+00 +1.9633e+00 +9.3623e-01 -8.0536e-01 +2.4983e-01 -2.3508e+00 +1.2246e+00 -6.3569e-02 +1.0869e+00 +4.8149e-02
426 +2.512926989e+02 +2.512926989e+02 +4.381626989e+02 +4.381626989e+02 -3.4346e+00 -1.1739e+00 -2.6575e+00 +4.1536e-02 +2.3130e+00 -2.2134e+00 +1.0775e+00 -1.7626e+00 +2.2941e+00 -2.6952e+00 +1.2667e+00 +2.1140e+00 +2.1992e+00 -1.3980e+00 +2.0354e-01 -2.4108e+00 +1.2415e+00 -1.1556e+00 +3.6669e-01 +1.7780e-01
433 +2.336886077e+02 +2.336886077e+02 +4.205586077e+02 +4.205586077e+02 -2.6896e+00 -1.5635e+00 -3.0247e+00 +2.2999e-01 +1.9157e+00 -2.6800e+00 +1.1489e-01 -2.2241e+00 +2.2226e+00 -2.9069e+00 +4.7734e-01 +1.8532e+00 +1.5266e+00 -1.4437e+00 +7.3726e-01 -1.8169e+00 +5.3006e-01 -8.0374e-01 +5.0178e-01 +8.7064e-01
459 +1.579155474e+02 +1.579155474e+02 +3.447855474e+02 +3.447855474e+02 -2.9376e+00 -7.0372e-01 -3.0667e+00 +2.0669e-02 +2.3882e+00 -2.0134e+00 +4.4525e-01 -2.1962e+00 +1.9404e+00 -2.6121e+00 +1.0441e+00 +1.7718e+00 +1.9694e+00 -1.4282e+00 +9.4499e-01 -2.2213e+00 +1.4017e+00 -6.1581e-01 +4.5197e-01 +8.0721e-01
547 +8.569390357e+01 +8.569390357e+01 +2.725639036e+02 +2.725639036e+02 -3.1770e+00 -1.1598e+00 -2.8993e+00 +1.2011e-01 +2.1372e+00 -2.0787e+00 +5.3813e-01 -2.3357e+00 +2.0772e+00 -3.0145e+00 +9.4636e-01 +1.4923e+00 +1.7789e+00 -1.2735e+00 +8.4394e-01 -2.2873e+00 +1.1123e+00 -8.4648e-01 +4.5992e-01 +8.2871e-01
649 +6.173411677e+01 +6.173411677e+01 +2.486041168e+02 +2.486041168e+02 -2.8788e+00 -9.3295e-01 -3.0780e+00 +9.2228e-02 +1.7998e+00 -2.4462e+00 +5.5596e-01 -2.3810e+00 +1.7999e+00 -2.7854e+00 +9.1271e-01 +1.5180e+00 +1.8940e+00 -1.4820e+00 +7.0709e-01 -2.2228e+00 +9.9583e-01 -6.6535e-01 +3.3942e-01 +8.8242e-01
750 +3.919649033e+01 +3.919649033e+01 +2.260664903e+02 +2.260664903e+02 -2.4927e+00 -8.8578e-01 -3.0157e+00 -8.5952e-02 +1.7514e+00 -2.2581e+00 +7.9459e-01 -2.1827e+00 +1.9482e+00 -2.8501e+00 +1.0124e+00 +1.4515e+00 +1.6827e+00 -1.5370e+00 +6.9581e-01 -2.2528e+00 +1.0964e+00 -9.5193e-01 +5.1773e-01 +5.4916e-01
937 +2.472074608e+01 +2.472074608e+01 +2.115907461e+02 +2.115907461e+02 -2.4299e+00 -9.0078e-01 -3.1168e+00 -1.6828e-01 +1.7246e+00 -2.3859e+00 +6.3804e-01 -2.2083e+00 +1.7640e+00 -2.8416e+00 +9.3428e-01 +1.4744e+00 +1.6655e+00 -1.4546e+00 +7.2399e-01 -2.2570e+00 +9.8847e-01 -7.3241e-01 +3.6145e-01 +6.4045e-01
2177 +1.580291199e+01 +1.580291199e+01 +2.026729120e+02 +2.026729120e+02 -2.3090e+00 -6.1022e-01 -2.8086e+00 +4.0095e-03 +1.8020e+00 -2.3721e+00 +5.8784e-01 -2.3665e+00 +1.7417e+00 -2.8882e+00 +8.5147e-01 +1.4224e+00 +1.6201e+00 -1.4077e+00 +6.2715e-01 -2.2360e+00 +9.4224e-01 -7.7872e-01 +4.5023e-01 +5.8094e-01
% function evaluation | noise-free fitness - Fopt (-6.477600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.124872451e+05 +2.124872451e+05 +2.118394851e+05 +2.118394851e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
33 +1.517617589e+05 +1.517617589e+05 +1.511139989e+05 +1.511139989e+05 +1.3147e+00 +6.9750e-01 +4.5700e-01 +7.2688e-01 +1.3987e+00 -1.7799e-01 -5.7537e-01 +6.9591e-01 -4.3791e-02 +1.1563e+00 -9.8387e-02 +1.2423e+00 +1.0944e+00 +3.9913e-02 +9.3238e-01 +1.4507e-01 +3.6300e-01 +1.5329e+00 +4.7207e-01 +9.1672e-01
68 +9.484350980e+04 +9.484350980e+04 +9.419574980e+04 +9.419574980e+04 +5.6741e-01 +3.5704e-02 +2.0478e-01 +5.4739e-01 +1.5314e+00 -5.9608e-01 -1.5375e+00 +6.1724e-01 -2.3254e-01 +1.8969e+00 -1.4709e-01 +1.0859e+00 +1.2893e+00 -2.7373e-01 +1.6380e+00 +1.4586e-01 +8.4020e-01 +1.9673e+00 +2.0606e-01 +1.0999e+00
118 +5.949925604e+04 +5.949925604e+04 +5.885149604e+04 +5.885149604e+04 -4.1090e-02 -3.8537e-01 +4.1311e-01 +7.4032e-01 +1.5833e+00 -1.8906e+00 -1.7524e+00 +3.3506e-01 -1.0498e+00 +2.0254e+00 -9.5331e-01 -5.1984e-03 +1.7564e+00 -4.9819e-01 +2.5742e+00 +3.4605e-01 +4.7748e-01 +1.7181e+00 +3.0909e-01 +2.7090e+00
149 +3.726185338e+04 +3.726185338e+04 +3.661409338e+04 +3.661409338e+04 -6.4035e-01 -1.0619e+00 +2.9426e-01 +7.7713e-01 +2.9892e+00 -1.3854e+00 -9.7760e-01 +1.5186e-01 -2.0883e+00 +2.4858e+00 -1.1735e+00 +6.0345e-01 +8.3475e-01 -1.6444e+00 +1.6735e+00 -8.6625e-01 +1.7530e-01 +1.6204e+00 -7.0159e-01 +3.3459e+00
167 +2.173672595e+04 +2.173672595e+04 +2.108896595e+04 +2.108896595e+04 -2.0503e+00 -2.2137e+00 +1.6363e+00 +1.3574e+00 +2.4359e+00 -6.0746e-01 -9.7773e-01 +4.5222e-01 -1.8736e+00 +1.5526e+00 -2.4046e+00 +1.2254e+00 -3.0576e-01 -2.9509e+00 +1.9586e+00 -9.4818e-01 +6.8853e-01 +2.0763e+00 -8.2329e-01 +2.9798e+00
183 +1.409216382e+04 +1.409216382e+04 +1.344440382e+04 +1.344440382e+04 -2.1026e+00 -3.1129e+00 +1.1332e+00 +3.3042e+00 +3.1286e+00 +6.5101e-01 -1.7603e+00 -5.1127e-02 -3.1832e+00 +2.1030e+00 -2.8267e+00 +1.2724e+00 -1.0579e+00 -3.3110e+00 +1.5002e+00 -1.5630e+00 +6.0023e-01 +1.8440e+00 +4.8508e-01 +3.6647e+00
207 +5.032839576e+03 +5.032839576e+03 +4.385079576e+03 +4.385079576e+03 -3.7670e+00 -3.2037e+00 -6.1430e-02 +3.2683e+00 +2.0614e+00 +2.1625e-01 -3.5985e+00 +1.1423e-01 -2.5223e+00 +2.0437e+00 -2.3886e+00 +1.0194e+00 +1.2849e+00 -2.5047e+00 +2.1249e+00 -2.4935e+00 -2.8495e-01 +1.6687e+00 +2.1090e-01 +2.0462e+00
226 +3.691385993e+03 +3.691385993e+03 +3.043625993e+03 +3.043625993e+03 -2.9507e+00 -3.7255e+00 +9.7354e-01 +1.7208e+00 +1.4630e+00 -5.8413e-02 -2.7808e+00 +6.4071e-01 -1.4531e+00 +8.8603e-01 -1.9473e+00 +8.1226e-01 +2.7782e+00 -1.9988e+00 +6.3919e-01 -1.8878e+00 +8.7611e-01 +6.5208e-01 +6.7457e-01 +1.5437e+00
306 +1.962986781e+03 +1.962986781e+03 +1.315226781e+03 +1.315226781e+03 -2.8446e+00 -2.7008e+00 +1.9961e+00 +1.6277e+00 +1.7946e+00 -1.4177e+00 -3.4138e+00 +2.1094e-01 -3.7765e+00 +2.0846e+00 -3.0519e+00 +3.9885e-01 +3.4757e-01 -3.4598e+00 +1.3124e+00 -1.6931e+00 +1.8463e+00 -1.3512e+00 +1.4747e+00 +4.6873e+00
372 +1.400573783e+03 +1.400573783e+03 +7.528137832e+02 +7.528137832e+02 -3.4467e+00 -3.6562e+00 +1.0725e+00 +9.8313e-01 +1.0344e+00 -1.6040e+00 -3.6684e+00 +5.7773e-02 -2.7001e+00 +1.1565e+00 -3.1818e+00 -2.5077e-01 +1.1291e+00 -2.4757e+00 +2.9701e+00 -2.7446e+00 +9.2659e-01 -1.6854e+00 +1.2450e+00 +2.2223e+00
452 +8.974379307e+02 +8.974379307e+02 +2.496779307e+02 +2.496779307e+02 -2.3512e+00 -2.9392e+00 +1.6086e+00 +2.1873e+00 +1.5717e+00 -2.2294e-01 -4.3086e+00 -1.5933e-01 -3.8034e+00 +7.5435e-01 -3.6993e+00 +8.4364e-01 +1.7546e+00 -2.9444e+00 +2.3909e+00 -2.4980e+00 +2.2049e+00 -5.0550e-01 +1.1383e+00 +3.0870e+00
640 +6.109869487e+02 +6.109869487e+02 -3.677305128e+01 -3.677305128e+01 -2.9033e+00 -3.8680e+00 +2.4646e+00 +2.3226e+00 +1.0898e+00 -9.5247e-01 -4.5915e+00 +4.6440e-01 -3.5586e+00 +1.0470e+00 -3.3987e+00 -1.4241e-01 +1.7948e-01 -2.2376e+00 +2.6441e+00 -1.6290e+00 +2.7993e+00 +7.3946e-01 +1.3916e+00 +3.2539e+00
691 +3.699195643e+02 +3.699195643e+02 -2.778404357e+02 -2.778404357e+02 -2.5011e+00 -3.0551e+00 +2.0739e+00 +1.8593e+00 +9.7231e-01 -8.6724e-01 -4.5099e+00 +4.8003e-01 -3.0949e+00 +6.9139e-01 -3.3636e+00 -2.0407e-01 +4.3789e-01 -2.5146e+00 +2.5644e+00 -2.1867e+00 +2.6648e+00 +4.8135e-01 +1.3379e+00 +3.1712e+00
914 +2.475306208e+02 +2.475306208e+02 -4.002293792e+02 -4.002293792e+02 -3.6134e+00 -4.1892e+00 +2.0355e+00 +2.6762e+00 +8.9603e-01 -6.6069e-01 -4.0347e+00 -8.8158e-02 -3.1955e+00 +8.7103e-01 -3.5640e+00 -1.5496e-01 +1.4231e+00 -3.5192e+00 +1.2908e+00 -2.7547e+00 +2.7582e+00 +7.0091e-01 +1.0265e+00 +1.8132e+00
1131 +1.546652596e+02 +1.546652596e+02 -4.930947404e+02 -4.930947404e+02 -3.4111e+00 -3.8045e+00 +1.4303e+00 +2.0503e+00 +7.9515e-01 -9.1469e-01 -3.6420e+00 +2.1836e-01 -2.9346e+00 +6.9274e-01 -3.5317e+00 -1.7914e-01 +1.3143e+00 -3.2183e+00 +1.6081e+00 -2.1365e+00 +3.1059e+00 +7.5567e-01 +1.2102e+00 +2.5658e+00
1640 +9.998498440e+01 +9.998498440e+01 -5.477750156e+02 -5.477750156e+02 -3.1489e+00 -3.9130e+00 +1.2713e+00 +1.8174e+00 +7.5598e-01 -8.7873e-01 -3.8763e+00 -1.9358e-02 -3.1066e+00 +7.3527e-01 -3.7897e+00 -1.2055e-01 +1.2441e+00 -3.5325e+00 +1.1013e+00 -1.9428e+00 +3.1148e+00 +7.7146e-01 +1.1547e+00 +2.2779e+00
% function evaluation | noise-free fitness - Fopt (-1.480000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.837478896e+04 +9.837478896e+04 +9.837330896e+04 +9.837330896e+04 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
36 +5.629692177e+04 +5.629692177e+04 +5.629544177e+04 +5.629544177e+04 +7.1754e-01 +1.2445e+00 +2.6520e-03 +1.1645e+00 +6.0357e-01 -1.0133e-01 +4.0564e-01 +6.9731e-01 +3.6648e-01 +2.7617e-01 +1.7838e-01 -3.4742e-01 +6.9245e-03 -2.9777e-01 +6.1057e-01 +2.2270e-03 +5.4663e-01 +5.7213e-01 +1.1178e+00 +7.8330e-01
54 +3.915390989e+04 +3.915390989e+04 +3.915242989e+04 +3.915242989e+04 +2.0322e-01 +1.6554e+00 +5.0878e-02 +1.2400e+00 -2.1860e-01 +1.2592e-02 -1.2443e-01 +3.1126e-01 +2.8718e-01 +1.0660e+00 -5.7963e-01 -8.5815e-01 -3.9798e-03 -5.9688e-01 +5.0722e-01 +1.1095e-01 +9.5650e-01 +4.2801e-01 +8.9611e-01 +1.3236e+00
71 +2.417704780e+04 +2.417704780e+04 +2.417556780e+04 +2.417556780e+04 +7.5611e-02 +1.4822e+00 +2.4750e-01 +6.8353e-01 -5.4029e-01 +1.4263e-01 -2.0549e-02 +5.9177e-02 +2.7829e-01 +8.5721e-01 -6.4046e-01 -1.0791e+00 -8.0186e-01 -5.6696e-01 +9.3505e-01 +4.2652e-01 +4.6135e-01 +1.5099e+00 +1.4056e+00 +9.1630e-01
98 +1.403424205e+04 +1.403424205e+04 +1.403276205e+04 +1.403276205e+04 -6.5088e-01 +2.3625e+00 -3.4175e-01 +6.8131e-01 -1.6545e+00 -3.0474e-01 +2.5557e-02 -6.9974e-02 +1.9360e-01 +1.0270e+00 -5.1275e-01 -1.4336e+00 -1.2747e+00 -1.1596e+00 +1.1201e+00 +8.9979e-01 +6.0972e-01 +1.3340e+00 +1.0870e+00 +2.9769e-02
134 +9.295490826e+03 +9.295490826e+03 +9.294010826e+03 +9.294010826e+03 -1.1657e+00 +2.9763e+00 -5.1547e-01 +2.3570e-01 -8.9386e-01 -1.2250e-01 +1.0418e-01 -1.4643e+00 +1.1850e+00 +1.9136e-01 -6.2713e-01 -2.3517e+00 -2.9900e+00 -9.7901e-01 +1.1301e+00 +5.1259e-01 +1.5861e+00 +9.0194e-01 +1.1191e+00 -6.4179e-01
180 +4.055660289e+03 +4.055660289e+03 +4.054180289e+03 +4.054180289e+03 -7.3671e-01 +2.4512e+00 -5.2937e-01 -2.1146e-01 -1.3039e+00 +1.1359e+00 +1.2124e-01 -6.2464e-01 +9.8947e-01 +9.1987e-02 +1.6441e-01 -2.6926e+00 -2.2200e+00 -1.7122e+00 +7.8941e-02 +1.5030e-01 -1.7460e-01 -7.3713e-01 +7.9035e-01 +2.2817e-01
255 +3.165611544e+03 +3.165611544e+03 +3.164131544e+03 +3.164131544e+03 -8.9479e-01 +1.8892e+00 -1.8176e+00 -6.8894e-01 -2.5824e+00 +6.9580e-01 -6.7667e-01 -1.3090e+00 +1.2727e+00 -1.7826e-01 +6.2993e-01 -2.0161e+00 -2.0281e+00 -3.7240e+00 -5.3745e-01 -1.3194e-01 +1.4488e+00 +8.5274e-01 +5.5031e-01 +2.7808e-02
274 +1.853807209e+03 +1.853807209e+03 +1.852327209e+03 +1.852327209e+03 -8.7423e-01 +5.8075e-01 -2.4604e+00 -2.0544e+00 -1.9897e+00 +6.9880e-01 +7.4189e-02 -1.3503e+00 +1.2394e+00 -7.1303e-01 +7.1253e-01 -3.1199e+00 -3.6020e+00 -2.4571e+00 +4.3184e-01 +2.0316e-02 +2.8572e-01 +1.0933e+00 +8.3741e-01 -6.7515e-01
310 +1.462767072e+03 +1.462767072e+03 +1.461287072e+03 +1.461287072e+03 -3.0924e-01 -6.5121e-01 -1.8318e+00 -8.5308e-01 -2.4026e+00 +1.0218e-01 -1.0985e-01 -1.3699e+00 +2.6208e-01 -1.1725e+00 +1.2389e-01 -2.9167e+00 -4.0876e+00 -2.7276e+00 -3.2383e-01 +1.7549e-01 +3.9677e-01 +9.7979e-01 +2.1983e+00 -6.8816e-01
403 +8.817804650e+02 +8.817804650e+02 +8.803004650e+02 +8.803004650e+02 -1.3715e-01 -4.2028e-01 -2.9833e+00 -8.9356e-01 -2.2893e+00 +5.1764e-01 -3.8210e-02 -2.2577e+00 -4.0787e-01 -1.3041e-02 +7.2994e-01 -2.9664e+00 -3.3628e+00 -4.3307e+00 -6.2872e-01 -9.3558e-02 +1.2871e-01 +1.0855e+00 +2.3698e+00 -1.1041e+00
412 +4.687020138e+02 +4.687020138e+02 +4.672220138e+02 +4.672220138e+02 -4.7419e-01 +9.8910e-01 -2.9398e+00 -1.0912e+00 -2.1411e+00 +1.6059e-01 -4.9797e-01 -2.1128e+00 +1.6505e-01 +5.3167e-01 +6.2220e-01 -3.1677e+00 -3.5615e+00 -4.6148e+00 -4.6187e-01 -6.8323e-01 +3.4368e-01 +2.8228e-01 +2.7247e+00 -3.9450e-02
