% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1038 +8.484094418e-04 +8.484094418e-04 +2.757084841e+01 +2.757084841e+01 +3.3316e+00 +2.7598e-01 -8.9827e-01 +2.1963e+00 -2.6920e+00 -1.1864e+00 +8.8779e-01 -2.6444e+00 +2.9304e-01 +9.5420e-01 +1.7744e+00 +3.8239e+00 +1.7187e+00 +2.9414e+00 -5.2346e-01 -1.5308e+00 -2.2287e+00 +3.8840e+00 +3.1105e+00 +1.3405e+00
1076 +2.031929177e-04 +2.031929177e-04 +2.757020319e+01 +2.757020319e+01 +3.3771e+00 +3.2864e-01 -9.9508e-01 +2.1012e+00 -2.7622e+00 -1.0352e+00 +8.8749e-01 -2.6517e+00 +4.1879e-01 +9.7323e-01 +1.7068e+00 +3.8069e+00 +1.6403e+00 +3.0450e+00 -5.7569e-01 -1.5386e+00 -2.2384e+00 +3.9473e+00 +3.1613e+00 +1.3715e+00
1239 +1.498714145e-04 +1.498714145e-04 +2.757014987e+01 +2.757014987e+01 +3.2612e+00 +2.8001e-01 -9.9718e-01 +2.1263e+00 -2.7862e+00 -1.0884e+00 +8.7967e-01 -2.6569e+00 +3.7489e-01 +1.0137e+00 +1.6710e+00 +3.7800e+00 +1.5649e+00 +3.0081e+00 -5.9298e-01 -1.4820e+00 -2.2591e+00 +3.8118e+00 +3.1942e+00 +1.3943e+00
1309 +8.613746804e-05 +8.613746804e-05 +2.757008614e+01 +2.757008614e+01 +3.2749e+00 +2.4936e-01 -8.9439e-01 +2.1460e+00 -2.7493e+00 -1.0994e+00 +9.7123e-01 -2.6737e+00 +3.9133e-01 +1.0895e+00 +1.7160e+00 +3.7479e+00 +1.5783e+00 +2.9870e+00 -5.6964e-01 -1.5581e+00 -2.3257e+00 +3.8500e+00 +3.1843e+00 +1.4064e+00
1382 +5.846875476e-05 +5.846875476e-05 +2.757005847e+01 +2.757005847e+01 +3.2943e+00 +2.3744e-01 -9.1883e-01 +2.1714e+00 -2.7460e+00 -1.0570e+00 +9.0721e-01 -2.6653e+00 +4.0415e-01 +1.0352e+00 +1.7141e+00 +3.7771e+00 +1.6096e+00 +2.9897e+00 -5.8748e-01 -1.5011e+00 -2.2737e+00 +3.8612e+00 +3.2053e+00 +1.3840e+00
1446 +3.736784894e-05 +3.736784894e-05 +2.757003737e+01 +2.757003737e+01 +3.2972e+00 +2.2626e-01 -9.3470e-01 +2.1504e+00 -2.7330e+00 -1.0589e+00 +9.2540e-01 -2.6999e+00 +4.4443e-01 +1.0249e+00 +1.6988e+00 +3.7886e+00 +1.5752e+00 +3.0108e+00 -6.2036e-01 -1.5051e+00 -2.2774e+00 +3.8474e+00 +3.1829e+00 +1.4023e+00
1567 +2.451149383e-05 +2.451149383e-05 +2.757002451e+01 +2.757002451e+01 +3.2945e+00 +2.1274e-01 -9.6360e-01 +2.1405e+00 -2.7663e+00 -1.1094e+00 +9.5835e-01 -2.6861e+00 +4.4482e-01 +1.0209e+00 +1.7222e+00 +3.8182e+00 +1.5908e+00 +3.0030e+00 -6.2684e-01 -1.4848e+00 -2.2922e+00 +3.8811e+00 +3.2322e+00 +1.3496e+00
1600 +8.167180290e-06 +8.167180290e-06 +2.757000817e+01 +2.757000817e+01 +3.2595e+00 +2.0272e-01 -9.4853e-01 +2.1316e+00 -2.7592e+00 -1.0697e+00 +9.6948e-01 -2.6915e+00 +4.4238e-01 +1.0473e+00 +1.6973e+00 +3.8426e+00 +1.5613e+00 +2.9947e+00 -6.5456e-01 -1.4963e+00 -2.2852e+00 +3.8922e+00 +3.2130e+00 +1.3999e+00
1690 +6.251171580e-06 +6.251171580e-06 +2.757000625e+01 +2.757000625e+01 +3.2576e+00 +2.0617e-01 -9.5133e-01 +2.1158e+00 -2.7671e+00 -1.0850e+00 +9.9139e-01 -2.6862e+00 +4.3293e-01 +1.0464e+00 +1.7290e+00 +3.8653e+00 +1.5642e+00 +2.9877e+00 -6.5234e-01 -1.5000e+00 -2.2805e+00 +3.8977e+00 +3.2231e+00 +1.4061e+00
1767 +1.617565218e-06 +1.617565218e-06 +2.757000162e+01 +2.757000162e+01 +3.2755e+00 +1.9364e-01 -9.7228e-01 +2.1389e+00 -2.7569e+00 -1.0745e+00 +1.0265e+00 -2.7199e+00 +4.7406e-01 +1.0460e+00 +1.7471e+00 +3.9004e+00 +1.5642e+00 +2.9943e+00 -6.7780e-01 -1.4841e+00 -2.2549e+00 +3.9123e+00 +3.2389e+00 +1.3846e+00
1867 +9.066357656e-07 +9.066357656e-07 +2.757000091e+01 +2.757000091e+01 +3.2677e+00 +1.8940e-01 -9.7132e-01 +2.1279e+00 -2.7675e+00 -1.0486e+00 +1.0421e+00 -2.7031e+00 +4.7369e-01 +1.0515e+00 +1.7440e+00 +3.9030e+00 +1.5458e+00 +2.9866e+00 -6.8428e-01 -1.4864e+00 -2.2412e+00 +3.9189e+00 +3.2371e+00 +1.4190e+00
1946 +5.539242380e-07 +5.539242380e-07 +2.757000055e+01 +2.757000055e+01 +3.2504e+00 +1.9721e-01 -9.8850e-01 +2.1265e+00 -2.7705e+00 -1.0566e+00 +1.0620e+00 -2.7159e+00 +4.6301e-01 +1.0503e+00 +1.7418e+00 +3.9383e+00 +1.5475e+00 +2.9779e+00 -7.1063e-01 -1.4910e+00 -2.2543e+00 +3.9209e+00 +3.2467e+00 +1.4198e+00
1961 +1.840409460e-07 +1.840409460e-07 +2.757000018e+01 +2.757000018e+01 +3.2592e+00 +2.1282e-01 -9.8001e-01 +2.1270e+00 -2.7805e+00 -1.0538e+00 +1.0530e+00 -2.7074e+00 +4.5815e-01 +1.0409e+00 +1.7550e+00 +3.9461e+00 +1.5365e+00 +2.9853e+00 -7.0548e-01 -1.4994e+00 -2.2475e+00 +3.9261e+00 +3.2353e+00 +1.4255e+00
2036 +5.301817652e-08 +5.301817652e-08 +2.757000005e+01 +2.757000005e+01 +3.2519e+00 +2.0859e-01 -9.6918e-01 +2.1270e+00 -2.7690e+00 -1.0543e+00 +1.0593e+00 -2.7019e+00 +4.6987e-01 +1.0477e+00 +1.7653e+00 +3.9468e+00 +1.5324e+00 +2.9629e+00 -7.1674e-01 -1.4749e+00 -2.2524e+00 +3.9225e+00 +3.2449e+00 +1.4309e+00
2107 +2.327360349e-08 +2.327360349e-08 +2.757000002e+01 +2.757000002e+01 +3.2396e+00 +2.1579e-01 -9.6651e-01 +2.1346e+00 -2.7563e+00 -1.0553e+00 +1.0541e+00 -2.7082e+00 +4.7709e-01 +1.0536e+00 +1.7543e+00 +3.9533e+00 +1.5370e+00 +2.9779e+00 -7.1211e-01 -1.4832e+00 -2.2419e+00 +3.9241e+00 +3.2275e+00 +1.4205e+00
2197 +1.580331599e-08 +1.580331599e-08 +2.757000002e+01 +2.757000002e+01 +3.2432e+00 +2.1542e-01 -9.6834e-01 +2.1205e+00 -2.7659e+00 -1.0508e+00 +1.0609e+00 -2.7124e+00 +4.7108e-01 +1.0567e+00 +1.7482e+00 +3.9510e+00 +1.5288e+00 +2.9750e+00 -7.1540e-01 -1.4892e+00 -2.2371e+00 +3.9199e+00 +3.2220e+00 +1.4347e+00
2220 +6.522768103e-09 +6.522768103e-09 +2.757000001e+01 +2.757000001e+01 +3.2409e+00 +2.1986e-01 -9.7186e-01 +2.1262e+00 -2.7675e+00 -1.0508e+00 +1.0634e+00 -2.7136e+00 +4.6416e-01 +1.0580e+00 +1.7527e+00 +3.9612e+00 +1.5275e+00 +2.9799e+00 -7.1357e-01 -1.4855e+00 -2.2351e+00 +3.9283e+00 +3.2258e+00 +1.4366e+00
2260 +4.543206700e-09 +4.543206700e-09 +2.757000000e+01 +2.757000000e+01 +3.2441e+00 +2.1058e-01 -9.7755e-01 +2.1311e+00 -2.7662e+00 -1.0523e+00 +1.0575e+00 -2.7108e+00 +4.7428e-01 +1.0506e+00 +1.7531e+00 +3.9517e+00 +1.5283e+00 +2.9784e+00 -7.1736e-01 -1.4952e+00 -2.2434e+00 +3.9223e+00 +3.2232e+00 +1.4261e+00
2270 +3.235932411e-09 +3.235932411e-09 +2.757000000e+01 +2.757000000e+01 +3.2426e+00 +2.1218e-01 -9.7184e-01 +2.1311e+00 -2.7641e+00 -1.0459e+00 +1.0651e+00 -2.7090e+00 +4.6851e-01 +1.0558e+00 +1.7603e+00 +3.9634e+00 +1.5286e+00 +2.9707e+00 -7.1763e-01 -1.4910e+00 -2.2344e+00 +3.9294e+00 +3.2225e+00 +1.4304e+00
2276 +1.552148632e-09 +1.552148632e-09 +2.757000000e+01 +2.757000000e+01 +3.2463e+00 +2.1535e-01 -9.7124e-01 +2.1318e+00 -2.7606e+00 -1.0507e+00 +1.0594e+00 -2.7085e+00 +4.6908e-01 +1.0549e+00 +1.7589e+00 +3.9595e+00 +1.5296e+00 +2.9744e+00 -7.1746e-01 -1.4937e+00 -2.2409e+00 +3.9238e+00 +3.2199e+00 +1.4326e+00
2374 +6.302407485e-10 +6.302407485e-10 +2.757000000e+01 +2.757000000e+01 +3.2462e+00 +2.1275e-01 -9.7254e-01 +2.1317e+00 -2.7627e+00 -1.0482e+00 +1.0622e+00 -2.7084e+00 +4.7571e-01 +1.0513e+00 +1.7559e+00 +3.9556e+00 +1.5253e+00 +2.9741e+00 -7.1844e-01 -1.4932e+00 -2.2381e+00 +3.9242e+00 +3.2226e+00 +1.4325e+00
2452 +3.316564801e-10 +3.316564801e-10 +2.757000000e+01 +2.757000000e+01 +3.2472e+00 +2.1790e-01 -9.6853e-01 +2.1286e+00 -2.7629e+00 -1.0477e+00 +1.0673e+00 -2.7113e+00 +4.7612e-01 +1.0527e+00 +1.7561e+00 +3.9602e+00 +1.5240e+00 +2.9725e+00 -7.2155e-01 -1.4904e+00 -2.2384e+00 +3.9262e+00 +3.2210e+00 +1.4341e+00
2504 +1.918287751e-10 +1.918287751e-10 +2.757000000e+01 +2.757000000e+01 +3.2494e+00 +2.1705e-01 -9.6868e-01 +2.1269e+00 -2.7633e+00 -1.0469e+00 +1.0634e+00 -2.7081e+00 +4.7506e-01 +1.0500e+00 +1.7517e+00 +3.9593e+00 +1.5233e+00 +2.9754e+00 -7.2053e-01 -1.4902e+00 -2.2399e+00 +3.9222e+00 +3.2209e+00 +1.4344e+00
2535 +1.052420373e-10 +1.052420373e-10 +2.757000000e+01 +2.757000000e+01 +3.2453e+00 +2.1929e-01 -9.7127e-01 +2.1291e+00 -2.7634e+00 -1.0467e+00 +1.0674e+00 -2.7097e+00 +4.7416e-01 +1.0532e+00 +1.7538e+00 +3.9602e+00 +1.5230e+00 +2.9743e+00 -7.2153e-01 -1.4909e+00 -2.2369e+00 +3.9267e+00 +3.2210e+00 +1.4348e+00
2559 +9.621103914e-11 +9.621103914e-11 +2.757000000e+01 +2.757000000e+01 +3.2477e+00 +2.1962e-01 -9.7227e-01 +2.1283e+00 -2.7643e+00 -1.0451e+00 +1.0664e+00 -2.7074e+00 +4.7359e-01 +1.0519e+00 +1.7551e+00 +3.9583e+00 +1.5211e+00 +2.9746e+00 -7.2141e-01 -1.4912e+00 -2.2401e+00 +3.9258e+00 +3.2195e+00 +1.4365e+00
2607 +6.044587053e-11 +6.044587053e-11 +2.757000000e+01 +2.757000000e+01 +3.2476e+00 +2.2043e-01 -9.7110e-01 +2.1263e+00 -2.7626e+00 -1.0461e+00 +1.0671e+00 -2.7080e+00 +4.7515e-01 +1.0513e+00 +1.7542e+00 +3.9634e+00 +1.5191e+00 +2.9726e+00 -7.2431e-01 -1.4914e+00 -2.2399e+00 +3.9261e+00 +3.2180e+00 +1.4366e+00
2645 +3.245403946e-11 +3.245403946e-11 +2.757000000e+01 +2.757000000e+01 +3.2479e+00 +2.2008e-01 -9.6983e-01 +2.1279e+00 -2.7625e+00 -1.0460e+00 +1.0667e+00 -2.7064e+00 +4.7538e-01 +1.0505e+00 +1.7551e+00 +3.9630e+00 +1.5207e+00 +2.9738e+00 -7.2311e-01 -1.4921e+00 -2.2403e+00 +3.9261e+00 +3.2205e+00 +1.4354e+00
2691 +2.392397391e-11 +2.392397391e-11 +2.757000000e+01 +2.757000000e+01 +3.2469e+00 +2.1957e-01 -9.6994e-01 +2.1290e+00 -2.7629e+00 -1.0466e+00 +1.0668e+00 -2.7061e+00 +4.7441e-01 +1.0528e+00 +1.7551e+00 +3.9625e+00 +1.5221e+00 +2.9734e+00 -7.2233e-01 -1.4920e+00 -2.2397e+00 +3.9251e+00 +3.2183e+00 +1.4359e+00
2749 +1.196909238e-11 +1.196909238e-11 +2.757000000e+01 +2.757000000e+01 +3.2475e+00 +2.1974e-01 -9.6995e-01 +2.1290e+00 -2.7627e+00 -1.0461e+00 +1.0669e+00 -2.7067e+00 +4.7446e-01 +1.0511e+00 +1.7560e+00 +3.9630e+00 +1.5204e+00 +2.9732e+00 -7.2335e-01 -1.4923e+00 -2.2394e+00 +3.9247e+00 +3.2196e+00 +1.4365e+00
2790 +7.648992550e-12 +7.648992550e-12 +2.757000000e+01 +2.757000000e+01 +3.2469e+00 +2.1919e-01 -9.7086e-01 +2.1285e+00 -2.7634e+00 -1.0472e+00 +1.0664e+00 -2.7065e+00 +4.7329e-01 +1.0517e+00 +1.7554e+00 +3.9642e+00 +1.5215e+00 +2.9736e+00 -7.2321e-01 -1.4924e+00 -2.2390e+00 +3.9242e+00 +3.2195e+00 +1.4364e+00
2820 +5.215383680e-12 +5.215383680e-12 +2.757000000e+01 +2.757000000e+01 +3.2457e+00 +2.1834e-01 -9.7066e-01 +2.1289e+00 -2.7628e+00 -1.0466e+00 +1.0669e+00 -2.7064e+00 +4.7465e-01 +1.0519e+00 +1.7552e+00 +3.9643e+00 +1.5211e+00 +2.9728e+00 -7.2355e-01 -1.4913e+00 -2.2381e+00 +3.9245e+00 +3.2196e+00 +1.4361e+00
2898 +3.169020601e-12 +3.169020601e-12 +2.757000000e+01 +2.757000000e+01 +3.2463e+00 +2.1744e-01 -9.7143e-01 +2.1289e+00 -2.7633e+00 -1.0465e+00 +1.0662e+00 -2.7065e+00 +4.7442e-01 +1.0514e+00 +1.7557e+00 +3.9636e+00 +1.5221e+00 +2.9727e+00 -7.2369e-01 -1.4912e+00 -2.2390e+00 +3.9243e+00 +3.2207e+00 +1.4355e+00
2928 +2.206235195e-12 +2.206235195e-12 +2.757000000e+01 +2.757000000e+01 +3.2459e+00 +2.1800e-01 -9.7168e-01 +2.1291e+00 -2.7632e+00 -1.0469e+00 +1.0664e+00 -2.7063e+00 +4.7448e-01 +1.0517e+00 +1.7558e+00 +3.9640e+00 +1.5220e+00 +2.9725e+00 -7.2395e-01 -1.4912e+00 -2.2393e+00 +3.9242e+00 +3.2208e+00 +1.4355e+00
2929 +1.545430450e-12 +1.545430450e-12 +2.757000000e+01 +2.757000000e+01 +3.2459e+00 +2.1809e-01 -9.7170e-01 +2.1293e+00 -2.7630e+00 -1.0468e+00 +1.0662e+00 -2.7065e+00 +4.7396e-01 +1.0515e+00 +1.7559e+00 +3.9648e+00 +1.5216e+00 +2.9723e+00 -7.2396e-01 -1.4912e+00 -2.2386e+00 +3.9245e+00 +3.2201e+00 +1.4357e+00
2963 +9.201528428e-13 +9.201528428e-13 +2.757000000e+01 +2.757000000e+01 +3.2461e+00 +2.1782e-01 -9.7173e-01 +2.1294e+00 -2.7629e+00 -1.0468e+00 +1.0655e+00 -2.7066e+00 +4.7455e-01 +1.0512e+00 +1.7556e+00 +3.9641e+00 +1.5215e+00 +2.9729e+00 -7.2392e-01 -1.4913e+00 -2.2389e+00 +3.9239e+00 +3.2205e+00 +1.4354e+00
3026 +6.039613254e-13 +6.039613254e-13 +2.757000000e+01 +2.757000000e+01 +3.2462e+00 +2.1743e-01 -9.7162e-01 +2.1297e+00 -2.7629e+00 -1.0475e+00 +1.0653e+00 -2.7068e+00 +4.7409e-01 +1.0510e+00 +1.7558e+00 +3.9642e+00 +1.5218e+00 +2.9720e+00 -7.2394e-01 -1.4906e+00 -2.2393e+00 +3.9236e+00 +3.2211e+00 +1.4352e+00
3055 +3.161915174e-13 +3.161915174e-13 +2.757000000e+01 +2.757000000e+01 +3.2460e+00 +2.1791e-01 -9.7200e-01 +2.1294e+00 -2.7629e+00 -1.0471e+00 +1.0656e+00 -2.7065e+00 +4.7395e-01 +1.0512e+00 +1.7557e+00 +3.9640e+00 +1.5213e+00 +2.9716e+00 -7.2394e-01 -1.4899e+00 -2.2394e+00 +3.9238e+00 +3.2212e+00 +1.4357e+00
3086 +2.309263891e-13 +2.309263891e-13 +2.757000000e+01 +2.757000000e+01 +3.2459e+00 +2.1775e-01 -9.7229e-01 +2.1301e+00 -2.7627e+00 -1.0469e+00 +1.0650e+00 -2.7066e+00 +4.7436e-01 +1.0510e+00 +1.7555e+00 +3.9643e+00 +1.5220e+00 +2.9720e+00 -7.2338e-01 -1.4901e+00 -2.2391e+00 +3.9238e+00 +3.2209e+00 +1.4353e+00
3102 +1.421085472e-13 +1.421085472e-13 +2.757000000e+01 +2.757000000e+01 +3.2461e+00 +2.1824e-01 -9.7261e-01 +2.1299e+00 -2.7628e+00 -1.0467e+00 +1.0650e+00 -2.7064e+00 +4.7428e-01 +1.0508e+00 +1.7559e+00 +3.9646e+00 +1.5216e+00 +2.9720e+00 -7.2408e-01 -1.4902e+00 -2.2391e+00 +3.9240e+00 +3.2210e+00 +1.4354e+00
3254 +5.329070518e-14 +5.329070518e-14 +2.757000000e+01 +2.757000000e+01 +3.2456e+00 +2.1789e-01 -9.7308e-01 +2.1297e+00 -2.7628e+00 -1.0472e+00 +1.0648e+00 -2.7065e+00 +4.7396e-01 +1.0511e+00 +1.7554e+00 +3.9645e+00 +1.5210e+00 +2.9719e+00 -7.2384e-01 -1.4897e+00 -2.2389e+00 +3.9237e+00 +3.2211e+00 +1.4355e+00
3277 +3.907985047e-14 +3.907985047e-14 +2.757000000e+01 +2.757000000e+01 +3.2456e+00 +2.1781e-01 -9.7301e-01 +2.1300e+00 -2.7630e+00 -1.0470e+00 +1.0647e+00 -2.7065e+00 +4.7375e-01 +1.0509e+00 +1.7558e+00 +3.9648e+00 +1.5211e+00 +2.9715e+00 -7.2390e-01 -1.4900e+00 -2.2390e+00 +3.9238e+00 +3.2210e+00 +1.4353e+00
3314 +1.776356839e-14 +1.776356839e-14 +2.757000000e+01 +2.757000000e+01 +3.2455e+00 +2.1825e-01 -9.7296e-01 +2.1297e+00 -2.7627e+00 -1.0474e+00 +1.0645e+00 -2.7064e+00 +4.7371e-01 +1.0509e+00 +1.7553e+00 +3.9646e+00 +1.5213e+00 +2.9720e+00 -7.2354e-01 -1.4897e+00 -2.2392e+00 +3.9237e+00 +3.2210e+00 +1.4350e+00
3325 +1.421085472e-14 +1.421085472e-14 +2.757000000e+01 +2.757000000e+01 +3.2456e+00 +2.1792e-01 -9.7284e-01 +2.1301e+00 -2.7629e+00 -1.0471e+00 +1.0650e+00 -2.7067e+00 +4.7394e-01 +1.0510e+00 +1.7555e+00 +3.9648e+00 +1.5212e+00 +2.9717e+00 -7.2371e-01 -1.4899e+00 -2.2389e+00 +3.9237e+00 +3.2212e+00 +1.4351e+00
3470 +7.105427358e-15 +7.105427358e-15 +2.757000000e+01 +2.757000000e+01 +3.2457e+00 +2.1805e-01 -9.7312e-01 +2.1300e+00 -2.7628e+00 -1.0469e+00 +1.0650e+00 -2.7064e+00 +4.7419e-01 +1.0508e+00 +1.7554e+00 +3.9649e+00 +1.5211e+00 +2.9718e+00 -7.2385e-01 -1.4899e+00 -2.2389e+00 +3.9236e+00 +3.2211e+00 +1.4350e+00
3482 +3.552713679e-15 +3.552713679e-15 +2.757000000e+01 +2.757000000e+01 +3.2457e+00 +2.1810e-01 -9.7293e-01 +2.1299e+00 -2.7629e+00 -1.0470e+00 +1.0648e+00 -2.7064e+00 +4.7399e-01 +1.0507e+00 +1.7554e+00 +3.9648e+00 +1.5212e+00 +2.9719e+00 -7.2377e-01 -1.4899e+00 -2.2390e+00 +3.9237e+00 +3.2210e+00 +1.4349e+00
3582 +0.000000000e+00 +0.000000000e+00 +2.757000000e+01 +2.757000000e+01 +3.2455e+00 +2.1815e-01 -9.7314e-01 +2.1300e+00 -2.7628e+00 -1.0471e+00 +1.0647e+00 -2.7064e+00 +4.7405e-01 +1.0508e+00 +1.7554e+00 +3.9647e+00 +1.5213e+00 +2.9718e+00 -7.2395e-01 -1.4898e+00 -2.2389e+00 +3.9239e+00 +3.2210e+00 +1.4350e+00
% function evaluation | noise-free fitness - Fopt (1.277000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.571768999e+01 +7.571768999e+01 +8.848768999e+01 +8.848768999e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
70 +6.286269239e+01 +6.286269239e+01 +7.563269239e+01 +7.563269239e+01 +4.8628e-01 +9.9746e-01 -2.3739e-01 +1.5931e+00 +2.7293e-01 -8.9218e-01 +1.4255e+00 +1.6787e+00 +1.8283e+00 -1.5086e-01 -7.7189e-01 +1.7398e-01 +3.6128e-01 +4.3230e-01 +4.1343e-01 +2.9303e-02 +1.5086e+00 +1.5492e+00 +1.4706e+00 +1.2064e+00
142 +3.544462526e+01 +3.544462526e+01 +4.821462526e+01 +4.821462526e+01 +2.7691e-01 +1.5596e+00 -8.9540e-01 +5.7944e-01 +5.6557e-01 -1.1740e+00 +2.0595e+00 +2.1641e+00 +1.1617e+00 -2.5196e+00 -1.5625e+00 +1.2996e+00 +1.1919e+00 +9.3667e-01 +2.2382e-01 -8.1740e-02 +2.7419e+00 +4.2226e-01 +9.9859e-01 +2.3793e+00
187 +1.901867939e+01 +1.901867939e+01 +3.178867939e+01 +3.178867939e+01 +3.6855e-01 +1.4412e+00 -2.3436e-01 -1.2126e+00 -1.0818e-01 -8.2817e-01 +3.3313e+00 +3.2556e+00 +3.3635e+00 -2.7374e+00 -2.7722e+00 +1.1343e+00 +3.6655e-01 -8.4709e-01 +1.7261e-01 -1.4593e-01 +2.9546e+00 -5.1159e-02 +1.0004e+00 +3.0247e+00
369 +1.344719594e+01 +1.344719594e+01 +2.621719594e+01 +2.621719594e+01 -5.2446e-01 +1.8111e+00 -1.1999e+00 -1.0863e+00 +1.8316e+00 -2.0279e+00 +3.0235e+00 +2.5732e+00 +1.8904e+00 -2.1079e+00 -3.2612e+00 +2.2749e+00 +6.0439e-01 -9.8714e-01 +1.4187e-01 -8.1334e-01 +4.2212e+00 +5.7144e-01 +1.6795e+00 +4.1321e+00
434 +8.190944745e+00 +8.190944745e+00 +2.096094474e+01 +2.096094474e+01 -3.7442e-01 +7.0455e-01 +2.3411e-02 -1.9723e+00 +1.9907e+00 -1.9335e+00 +3.1262e+00 +2.6048e+00 +2.1118e+00 -1.8548e+00 -3.7658e+00 +1.3024e+00 -5.4022e-01 -2.1641e+00 -9.8217e-01 -3.7154e-01 +3.8462e+00 +6.9514e-01 +2.0181e+00 +4.3653e+00
741 +6.071237506e+00 +6.071237506e+00 +1.884123751e+01 +1.884123751e+01 -3.6710e-01 +5.4601e-01 +3.3334e-01 -1.9446e+00 +1.4693e+00 -1.7729e+00 +3.1110e+00 +2.9161e+00 +2.8503e+00 -2.2600e+00 -4.0624e+00 +8.7912e-01 +7.3973e-03 -2.5753e+00 -1.5890e+00 -3.2145e-01 +3.7694e+00 +5.9335e-02 +1.4806e+00 +3.5912e+00
% function evaluation | noise-free fitness - Fopt (-8.250700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.459936254e+01 +7.459936254e+01 -7.504706375e+02 -7.504706375e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
94 +6.232808112e+01 +6.232808112e+01 -7.627419189e+02 -7.627419189e+02 +5.9989e-01 +5.7161e-01 -7.5398e-01 +1.8890e+00 +1.6760e+00 +1.0691e+00 -1.6997e+00 +8.4834e-01 +9.8228e-01 +1.8695e+00 +3.8378e-01 +4.8351e-01 -4.6414e-01 +2.8717e-01 -5.1508e-02 +4.8104e-01 +1.1053e+00 -9.0357e-01 -9.3003e-02 +1.6639e-01
144 +3.608931290e+01 +3.608931290e+01 -7.889806871e+02 -7.889806871e+02 +6.9372e-01 +7.8828e-01 +2.3495e-01 +2.3849e+00 +3.0031e+00 +2.6456e+00 -1.2877e+00 +1.8035e+00 +1.3877e+00 +1.3216e+00 -3.1513e-01 +8.9188e-01 -6.4525e-01 -2.9671e-01 -7.6204e-01 +6.8221e-01 +3.2874e+00 -2.4561e+00 +2.3490e-01 +1.0818e+00
269 +2.285391986e+01 +2.285391986e+01 -8.022160801e+02 -8.022160801e+02 +2.1662e+00 +6.2209e-01 -1.6239e+00 +5.0056e+00 +3.8886e+00 +2.1797e+00 -1.3779e+00 +1.9279e+00 +8.8525e-01 +2.4191e+00 -9.9181e-01 +2.2812e+00 +4.3406e-01 -3.9155e-01 -3.3817e-01 -1.0761e+00 +4.0527e+00 -3.2497e+00 +2.1726e-01 -1.0551e+00
404 +1.495681148e+01 +1.495681148e+01 -8.101131885e+02 -8.101131885e+02 +2.0264e+00 +2.7111e+00 -9.3457e-01 +4.4548e+00 +3.7663e+00 +2.2675e+00 -2.5026e+00 +2.3678e+00 +1.4382e-01 +1.8226e+00 +3.1682e-01 +1.8606e+00 -2.0698e-01 -5.5362e-01 -1.3757e+00 +4.7961e-01 +4.7987e+00 -3.8367e+00 -1.4655e+00 -5.1884e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.088837897e+01 +8.088837897e+01 +1.080888379e+03 +1.080888379e+03 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
91 +6.152656605e+01 +6.152656605e+01 +1.061526566e+03 +1.061526566e+03 +1.3881e+00 -4.5362e-03 +8.7897e-01 +7.4727e-01 +1.7698e+00 +1.7713e-01 +1.2614e+00 -1.0836e+00 +3.0139e-01 +5.0332e-01 +1.3737e+00 +1.2416e+00 +1.2637e+00 +1.8908e-01 -7.6731e-01 +4.3566e-01 +5.3459e-01 +5.4503e-01 +6.1020e-01 -1.0818e+00
148 +3.444528754e+01 +3.444528754e+01 +1.034445288e+03 +1.034445288e+03 +1.0153e+00 +5.4696e-01 +1.6538e+00 +1.0513e+00 +2.2849e+00 +2.7889e-01 +8.0969e-01 -1.6134e+00 -9.6842e-02 -2.6506e-01 +1.1302e+00 +1.1464e+00 -3.4660e-01 +2.3588e-01 -1.4470e+00 +3.0426e-01 +1.4633e+00 +1.0244e-01 +5.3326e-01 -1.8731e+00
