% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3086 +3.965974107e-01 +3.965974107e-01 +2.315365974e+02 +2.315365974e+02 -3.2988e+00 -2.8560e+00 -3.5428e-01 +8.7949e-01 -6.3896e-01 +3.1109e+00 -2.2120e+00 +1.0632e+00 -4.6571e-01 -3.0771e+00 -2.8978e-01 +2.3543e+00 -3.4862e+00 -3.6396e+00 +3.6247e+00 -2.0887e+00 -2.3434e+00 +3.9036e-01 +2.9788e+00 -8.7279e-01
3310 +2.256664911e-01 +2.256664911e-01 +2.313656665e+02 +2.313656665e+02 -3.2502e+00 -2.8973e+00 -3.2620e-01 +9.2333e-01 -6.1709e-01 +3.0529e+00 -2.1847e+00 +1.0733e+00 -4.3520e-01 -3.0657e+00 -2.6976e-01 +2.3505e+00 -3.6260e+00 -3.6098e+00 +3.6589e+00 -2.0522e+00 -2.3170e+00 +3.3288e-01 +2.9297e+00 -8.4725e-01
3609 +1.581415065e-01 +1.581415065e-01 +2.312981415e+02 +2.312981415e+02 -3.2486e+00 -2.9142e+00 -3.7700e-01 +9.3888e-01 -6.2489e-01 +3.0895e+00 -2.2182e+00 +1.0449e+00 -4.6176e-01 -3.0366e+00 -2.2907e-01 +2.3565e+00 -3.6343e+00 -3.6534e+00 +3.6306e+00 -2.0139e+00 -2.3451e+00 +3.3004e-01 +2.9202e+00 -8.3007e-01
3725 +9.724043887e-02 +9.724043887e-02 +2.312372404e+02 +2.312372404e+02 -3.2367e+00 -2.9091e+00 -3.5664e-01 +9.7151e-01 -6.2348e-01 +3.0646e+00 -2.1965e+00 +1.0905e+00 -4.7343e-01 -3.0182e+00 -2.3200e-01 +2.3555e+00 -3.6652e+00 -3.6202e+00 +3.6118e+00 -2.0099e+00 -2.3307e+00 +3.5696e-01 +2.9344e+00 -8.2583e-01
4122 +6.307630203e-02 +6.307630203e-02 +2.312030763e+02 +2.312030763e+02 -3.2341e+00 -2.9316e+00 -3.8274e-01 +9.8809e-01 -6.1104e-01 +3.0690e+00 -2.1967e+00 +1.0931e+00 -4.8110e-01 -2.9848e+00 -2.2904e-01 +2.3161e+00 -3.6887e+00 -3.6172e+00 +3.6101e+00 -1.9807e+00 -2.3376e+00 +3.4295e-01 +2.9352e+00 -8.2151e-01
4297 +3.976492660e-02 +3.976492660e-02 +2.311797649e+02 +2.311797649e+02 -3.2324e+00 -2.9609e+00 -3.8825e-01 +9.9580e-01 -5.9973e-01 +3.0649e+00 -2.1999e+00 +1.1110e+00 -4.7716e-01 -2.9877e+00 -2.2104e-01 +2.3025e+00 -3.6913e+00 -3.6105e+00 +3.6005e+00 -1.9665e+00 -2.3562e+00 +3.3834e-01 +2.9374e+00 -8.0785e-01
4593 +2.377240271e-02 +2.377240271e-02 +2.311637724e+02 +2.311637724e+02 -3.2195e+00 -2.9651e+00 -3.9313e-01 +1.0119e+00 -6.0339e-01 +3.0536e+00 -2.1854e+00 +1.1217e+00 -4.8762e-01 -2.9884e+00 -2.2909e-01 +2.2986e+00 -3.7058e+00 -3.6014e+00 +3.5941e+00 -1.9605e+00 -2.3738e+00 +3.4399e-01 +2.9462e+00 -8.0926e-01
4722 +1.581732094e-02 +1.581732094e-02 +2.311558173e+02 +2.311558173e+02 -3.2259e+00 -2.9806e+00 -4.0714e-01 +1.0131e+00 -5.9734e-01 +3.0462e+00 -2.1806e+00 +1.1304e+00 -4.7940e-01 -2.9819e+00 -2.2971e-01 +2.2932e+00 -3.7187e+00 -3.6117e+00 +3.5999e+00 -1.9605e+00 -2.3855e+00 +3.4251e-01 +2.9482e+00 -7.9140e-01
4849 +9.890608950e-03 +9.890608950e-03 +2.311498906e+02 +2.311498906e+02 -3.2349e+00 -2.9847e+00 -4.0618e-01 +1.0195e+00 -5.9222e-01 +3.0491e+00 -2.1828e+00 +1.1374e+00 -4.7469e-01 -2.9749e+00 -2.2067e-01 +2.2885e+00 -3.7328e+00 -3.6130e+00 +3.5921e+00 -1.9516e+00 -2.3924e+00 +3.2941e-01 +2.9621e+00 -7.9212e-01
% function evaluation | noise-free fitness - Fopt (3.125000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.766622565e+05 +3.766622565e+05 +3.766935065e+05 +3.766935065e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
42 +2.307112406e+05 +2.307112406e+05 +2.307424906e+05 +2.307424906e+05 +5.6681e-01 +8.5029e-01 +2.7753e-02 +6.4806e-01 +3.8092e-01 -8.1279e-01 +6.1155e-01 +1.3170e+00 +6.7347e-01 +1.2547e+00 +4.3933e-01 +5.8971e-01 +2.4172e-01 +1.3869e-01 +1.4258e+00 +9.4836e-01 -1.1128e-01 +9.3940e-01 +1.2364e+00 +7.4498e-01
73 +1.341579494e+05 +1.341579494e+05 +1.341891994e+05 +1.341891994e+05 -2.3378e-01 +5.6578e-01 -2.3979e-01 -7.8212e-02 +9.6645e-01 -1.3266e+00 +3.6990e-01 +1.5856e+00 +5.4180e-01 +2.3526e+00 +2.3740e-02 +3.8598e-01 -3.3224e-01 -1.9352e-01 +1.9666e+00 +1.2284e+00 -7.0933e-01 +9.1763e-01 +2.1301e+00 +5.5498e-01
98 +6.890099786e+04 +6.890099786e+04 +6.893224786e+04 +6.893224786e+04 -4.4049e-02 +6.7884e-01 -3.3901e-01 -4.1393e-01 +1.0905e+00 -1.5701e+00 +3.6134e-01 +2.4370e+00 +5.3072e-01 +2.8968e+00 +6.6904e-01 +2.9763e-01 -7.8144e-01 +4.4135e-02 +2.7752e+00 +1.0179e+00 -1.0275e+00 +1.1331e+00 +7.9080e-01 -1.5721e-01
130 +4.902723067e+04 +4.902723067e+04 +4.905848067e+04 +4.905848067e+04 +1.5166e-01 +1.1142e+00 -7.4239e-01 -9.0226e-02 +1.6590e+00 -1.0775e+00 +3.3000e-01 +2.6341e+00 +3.9530e-01 +2.7559e+00 +1.7196e-01 -2.5046e-01 -4.6864e-01 +9.4687e-02 +3.1041e+00 +1.7579e+00 -8.1990e-01 +1.1804e+00 +2.1108e+00 -7.1675e-01
136 +3.856153908e+04 +3.856153908e+04 +3.859278908e+04 +3.859278908e+04 -1.0381e-01 +2.8063e-01 -6.1079e-01 +3.9580e-01 +1.9326e+00 -1.2246e+00 +8.3470e-01 +3.3595e+00 +5.7810e-01 +2.6363e+00 -2.9496e-03 -2.4315e-01 -6.2637e-01 -5.6622e-01 +2.3171e+00 +1.1777e+00 -9.4811e-01 +8.4062e-01 +1.4489e+00 -2.1976e-01
190 +1.663101932e+04 +1.663101932e+04 +1.666226932e+04 +1.666226932e+04 +2.5089e-01 -6.0089e-01 -5.2578e-03 +4.7251e-01 +2.9930e+00 -5.9515e-01 -8.0155e-01 +4.2549e+00 -1.2508e+00 +2.9273e+00 +9.0747e-01 -6.3796e-01 -1.7492e+00 +3.3938e-01 +1.5053e+00 +1.4430e+00 -1.3408e+00 +2.0254e+00 +1.6794e+00 -2.0767e+00
194 +1.292391298e+04 +1.292391298e+04 +1.295516298e+04 +1.295516298e+04 -5.7794e-01 -6.7638e-02 -1.1072e+00 +1.3300e+00 +2.1824e+00 -1.3517e+00 +1.8816e+00 +4.5079e+00 +7.0703e-01 +3.5682e+00 +1.1579e+00 -3.3510e-01 -1.9845e+00 +1.0178e+00 +3.1236e+00 +2.2842e+00 -5.8578e-01 +1.2975e+00 +2.4353e+00 -2.0249e+00
203 +9.047930615e+03 +9.047930615e+03 +9.079180615e+03 +9.079180615e+03 -7.1673e-01 +6.2219e-01 +4.7605e-01 +1.4759e+00 +3.4578e+00 -1.1682e+00 +1.8723e-01 +5.9425e+00 -8.6233e-01 +3.5674e+00 +5.4774e-01 -9.7819e-01 -1.6449e+00 -2.2452e-01 +1.8381e+00 +2.3414e+00 -1.1613e+00 +1.9970e+00 +4.0489e+00 -2.9413e+00
208 +5.814425961e+03 +5.814425961e+03 +5.845675961e+03 +5.845675961e+03 -2.3476e-01 +2.0125e+00 +1.0151e+00 +3.1411e+00 +2.5381e+00 -2.7892e+00 +2.2348e+00 +4.4234e+00 +3.0284e-01 +3.4474e+00 +9.9500e-01 -5.2835e-01 -1.9024e+00 -4.8355e-01 +2.2863e+00 +2.1975e+00 -1.6169e+00 +2.2333e+00 +3.4112e+00 -2.8767e+00
214 +3.196400140e+03 +3.196400140e+03 +3.227650140e+03 +3.227650140e+03 +1.4862e-03 -2.1698e-01 +2.3108e-02 +4.2930e-01 +2.5155e+00 -1.8177e+00 +1.7130e+00 +5.8776e+00 -1.5566e+00 +4.4276e+00 +1.7605e+00 -5.3725e-01 -2.1129e+00 -1.8174e-01 +3.4248e+00 +1.5236e+00 -1.2395e+00 +8.2091e-01 +3.0753e+00 -2.7599e+00
218 +1.951424645e+03 +1.951424645e+03 +1.982674645e+03 +1.982674645e+03 -7.5205e-01 -2.7623e-01 +1.8933e+00 +1.4366e+00 +1.7407e+00 -2.1844e+00 +1.7735e+00 +6.0912e+00 -6.3186e-01 +3.0764e+00 +1.6053e+00 -1.2912e+00 -1.5553e+00 -2.5265e-01 +2.9920e+00 +1.1882e+00 -2.1620e+00 +1.8667e+00 +3.0257e+00 -3.7500e+00
230 +1.424384524e+03 +1.424384524e+03 +1.455634524e+03 +1.455634524e+03 +1.8262e-01 +7.9410e-01 +7.7614e-01 +1.6768e+00 +2.8904e+00 -1.6031e+00 -7.3453e-02 +5.2097e+00 -1.3060e+00 +3.6753e+00 +1.6084e+00 +8.8668e-01 -1.2991e+00 -3.0407e-01 +3.2108e+00 +2.3644e+00 -8.3287e-01 +2.0986e+00 +1.2388e+00 -1.2859e+00
284 +1.274824754e+02 +1.274824754e+02 +1.587324754e+02 +1.587324754e+02 -4.3651e-01 -4.0921e-01 +1.0071e+00 +6.8766e-01 +3.3468e+00 -7.3392e-01 +9.1924e-01 +6.7195e+00 -1.8801e+00 +4.9219e+00 +2.0945e+00 -5.1611e-01 -1.1446e+00 +7.6263e-01 +3.3934e+00 +1.3275e+00 -3.3208e-01 +3.5974e-01 +2.4330e+00 -2.7846e+00
374 +9.517108143e+01 +9.517108143e+01 +1.264210814e+02 +1.264210814e+02 -2.9863e-01 +2.9590e-01 +5.9730e-01 +1.0830e+00 +1.3335e+00 -5.0732e-01 +1.9945e+00 +4.2174e+00 -9.6950e-01 +3.3221e+00 +1.9596e+00 +1.6901e+00 -4.5826e-01 -1.5080e+00 +3.1254e+00 +2.2607e+00 -1.9399e+00 +5.4341e-02 +8.4965e-01 -3.5479e+00
423 +6.212145528e+01 +6.212145528e+01 +9.337145528e+01 +9.337145528e+01 +1.9931e-01 +4.0633e-01 -2.2923e-01 +5.0348e-01 +2.4939e+00 -4.5014e-01 +2.7629e+00 +5.4983e+00 -1.4877e+00 +4.1418e+00 +2.3914e+00 +2.1060e+00 -8.3189e-01 +4.5490e-01 +2.8505e+00 +6.0445e-01 -7.9387e-01 +1.1331e+00 +5.5423e-01 -3.2115e+00
603 +3.845199518e+01 +3.845199518e+01 +6.970199518e+01 +6.970199518e+01 +5.6133e-02 +1.4473e+00 +1.3826e-01 +3.7353e-01 +2.6445e+00 -1.0903e+00 +2.0391e+00 +5.1850e+00 -1.7620e+00 +3.8614e+00 +1.7768e+00 +1.5802e+00 -1.7588e+00 +1.2070e+00 +2.2315e+00 +7.3657e-01 -1.7735e+00 +1.9256e+00 -2.9837e-02 -2.0674e+00
807 +2.451768804e+01 +2.451768804e+01 +5.576768804e+01 +5.576768804e+01 +1.1467e+00 +1.2403e+00 -7.4123e-01 +3.8560e-01 +2.8183e+00 -1.1014e+00 +1.9001e+00 +5.1965e+00 -2.6344e+00 +4.3763e+00 +6.4569e-01 +2.7197e+00 -2.5396e+00 +4.8225e-01 +1.6843e+00 +3.1684e-01 -1.7127e+00 +9.1452e-01 +3.0106e-01 -3.3639e+00
963 +1.530913384e+01 +1.530913384e+01 +4.655913384e+01 +4.655913384e+01 +1.0171e+00 +1.1862e+00 -5.2056e-01 -3.9123e-02 +2.8272e+00 -1.1412e+00 +1.8495e+00 +4.6923e+00 -2.3493e+00 +3.5540e+00 +9.2050e-01 +2.5209e+00 -2.3139e+00 +5.4441e-01 +1.3728e+00 +4.9393e-01 -1.7613e+00 +1.4171e+00 +2.6488e-01 -2.9491e+00
1372 +8.071591854e+00 +8.071591854e+00 +3.932159185e+01 +3.932159185e+01 +1.2186e+00 +1.1293e+00 -8.4888e-01 +4.3060e-01 +2.4452e+00 -1.1628e+00 +1.8741e+00 +4.3615e+00 -2.5972e+00 +3.1541e+00 +1.1701e+00 +2.4327e+00 -3.1990e+00 +2.8120e-01 +1.1077e+00 +2.7716e-01 -2.0984e+00 +1.9664e+00 +5.7748e-01 -2.8906e+00
1515 +6.242358639e+00 +6.242358639e+00 +3.749235864e+01 +3.749235864e+01 +1.4565e+00 +1.1497e+00 -7.7358e-01 +2.1087e-01 +2.6205e+00 -1.0111e+00 +1.9247e+00 +3.9943e+00 -2.7741e+00 +3.0340e+00 +1.1757e+00 +2.3878e+00 -3.0946e+00 +8.4185e-02 +1.2271e+00 +1.6092e-01 -2.2690e+00 +1.9014e+00 +5.3787e-01 -2.7006e+00
1713 +3.903784545e+00 +3.903784545e+00 +3.515378455e+01 +3.515378455e+01 +1.4993e+00 +1.4285e+00 -5.7072e-01 +1.0261e-01 +2.8806e+00 -8.4278e-01 +2.1494e+00 +4.0654e+00 -2.4950e+00 +2.7046e+00 +1.3120e+00 +2.5930e+00 -3.0215e+00 -1.5631e-01 +1.5344e+00 -1.2387e-01 -2.2641e+00 +1.9725e+00 +7.9537e-01 -2.5063e+00
1958 +2.503477765e+00 +2.503477765e+00 +3.375347776e+01 +3.375347776e+01 +1.5891e+00 +1.4710e+00 -5.4401e-01 +4.7309e-02 +2.7222e+00 -7.4937e-01 +2.0999e+00 +3.8868e+00 -2.4995e+00 +2.6530e+00 +1.2992e+00 +2.6319e+00 -3.1232e+00 -2.5324e-01 +1.5513e+00 -1.8012e-01 -2.4574e+00 +2.1338e+00 +7.0799e-01 -2.5174e+00
2186 +1.500927873e+00 +1.500927873e+00 +3.275092787e+01 +3.275092787e+01 +1.6565e+00 +1.4176e+00 -5.4843e-01 +5.4463e-02 +2.9110e+00 -8.2940e-01 +1.9718e+00 +3.7886e+00 -2.5116e+00 +2.4524e+00 +1.3481e+00 +2.6570e+00 -3.1891e+00 -2.4720e-01 +1.5925e+00 -2.5132e-01 -2.5426e+00 +2.1985e+00 +8.1052e-01 -2.3932e+00
2317 +9.921739274e-01 +9.921739274e-01 +3.224217393e+01 +3.224217393e+01 +1.6858e+00 +1.4507e+00 -5.3361e-01 +1.6301e-01 +2.8288e+00 -8.6788e-01 +1.8650e+00 +3.7811e+00 -2.5211e+00 +2.5007e+00 +1.3017e+00 +2.6800e+00 -3.3397e+00 -3.1565e-01 +1.4690e+00 -3.8559e-01 -2.6340e+00 +2.2309e+00 +8.7464e-01 -2.4389e+00
2474 +5.762672592e-01 +5.762672592e-01 +3.182626726e+01 +3.182626726e+01 +1.7391e+00 +1.4219e+00 -5.6846e-01 +1.6475e-01 +2.9208e+00 -8.9585e-01 +1.7634e+00 +3.7486e+00 -2.4685e+00 +2.4754e+00 +1.2847e+00 +2.7845e+00 -3.4059e+00 -4.5692e-01 +1.5383e+00 -4.4038e-01 -2.6863e+00 +2.2905e+00 +8.9106e-01 -2.3429e+00
2662 +3.937363617e-01 +3.937363617e-01 +3.164373636e+01 +3.164373636e+01 +1.6170e+00 +1.4534e+00 -5.5392e-01 +2.0094e-01 +3.0042e+00 -9.0354e-01 +1.6744e+00 +3.7773e+00 -2.4809e+00 +2.4611e+00 +1.2826e+00 +2.7272e+00 -3.4334e+00 -5.1669e-01 +1.5371e+00 -5.4553e-01 -2.7034e+00 +2.3535e+00 +9.4436e-01 -2.2748e+00
2944 +2.455862217e-01 +2.455862217e-01 +3.149558622e+01 +3.149558622e+01 +1.6248e+00 +1.4318e+00 -5.3821e-01 +2.1158e-01 +3.0117e+00 -9.2079e-01 +1.7268e+00 +3.7209e+00 -2.4897e+00 +2.4492e+00 +1.2210e+00 +2.7183e+00 -3.4750e+00 -4.5973e-01 +1.5337e+00 -5.7314e-01 -2.6776e+00 +2.4684e+00 +9.3597e-01 -2.2667e+00
3111 +1.569350264e-01 +1.569350264e-01 +3.140693503e+01 +3.140693503e+01 +1.6370e+00 +1.4405e+00 -5.4753e-01 +2.3427e-01 +3.0521e+00 -9.0692e-01 +1.7149e+00 +3.6952e+00 -2.4952e+00 +2.4440e+00 +1.2116e+00 +2.7096e+00 -3.5276e+00 -4.9989e-01 +1.5373e+00 -6.1912e-01 -2.7063e+00 +2.4890e+00 +9.7109e-01 -2.2435e+00
3325 +9.071432308e-02 +9.071432308e-02 +3.134071432e+01 +3.134071432e+01 +1.6586e+00 +1.4600e+00 -5.6097e-01 +2.2975e-01 +3.0243e+00 -8.8613e-01 +1.7104e+00 +3.6721e+00 -2.5329e+00 +2.4156e+00 +1.1957e+00 +2.7507e+00 -3.5332e+00 -5.1805e-01 +1.5492e+00 -6.3217e-01 -2.7079e+00 +2.4799e+00 +9.9522e-01 -2.2492e+00
3471 +5.572666888e-02 +5.572666888e-02 +3.130572667e+01 +3.130572667e+01 +1.7013e+00 +1.4619e+00 -5.6714e-01 +2.3174e-01 +3.0072e+00 -8.8396e-01 +1.7103e+00 +3.6562e+00 -2.5102e+00 +2.3990e+00 +1.1893e+00 +2.7666e+00 -3.5374e+00 -5.5379e-01 +1.5383e+00 -6.3192e-01 -2.7481e+00 +2.4667e+00 +1.0187e+00 -2.2513e+00
3678 +3.478183760e-02 +3.478183760e-02 +3.128478184e+01 +3.128478184e+01 +1.6965e+00 +1.4664e+00 -5.7508e-01 +2.4277e-01 +3.0306e+00 -8.9496e-01 +1.7101e+00 +3.6521e+00 -2.5037e+00 +2.3694e+00 +1.1814e+00 +2.7719e+00 -3.5410e+00 -5.6536e-01 +1.5310e+00 -6.5240e-01 -2.7627e+00 +2.4842e+00 +1.0338e+00 -2.2491e+00
3808 +2.498242580e-02 +2.498242580e-02 +3.127498243e+01 +3.127498243e+01 +1.7020e+00 +1.4617e+00 -5.6716e-01 +2.3539e-01 +3.0422e+00 -8.8232e-01 +1.7118e+00 +3.6467e+00 -2.5157e+00 +2.3828e+00 +1.1957e+00 +2.7693e+00 -3.5459e+00 -5.7619e-01 +1.5245e+00 -6.4890e-01 -2.7818e+00 +2.5009e+00 +1.0279e+00 -2.2477e+00
3918 +1.517939451e-02 +1.517939451e-02 +3.126517939e+01 +3.126517939e+01 +1.7131e+00 +1.4735e+00 -5.6701e-01 +2.3584e-01 +3.0415e+00 -8.8196e-01 +1.7263e+00 +3.6392e+00 -2.4990e+00 +2.3595e+00 +1.1862e+00 +2.7787e+00 -3.5425e+00 -5.8714e-01 +1.5225e+00 -6.5377e-01 -2.7794e+00 +2.4912e+00 +1.0275e+00 -2.2536e+00
4103 +9.823848939e-03 +9.823848939e-03 +3.125982385e+01 +3.125982385e+01 +1.7225e+00 +1.4666e+00 -5.5537e-01 +2.4504e-01 +3.0474e+00 -8.7786e-01 +1.7182e+00 +3.6360e+00 -2.4969e+00 +2.3526e+00 +1.1956e+00 +2.7738e+00 -3.5466e+00 -5.9901e-01 +1.5143e+00 -6.6386e-01 -2.7871e+00 +2.4997e+00 +1.0452e+00 -2.2443e+00
4270 +5.858184373e-03 +5.858184373e-03 +3.125585818e+01 +3.125585818e+01 +1.7215e+00 +1.4664e+00 -5.6045e-01 +2.4313e-01 +3.0478e+00 -8.7788e-01 +1.7222e+00 +3.6364e+00 -2.5011e+00 +2.3525e+00 +1.1882e+00 +2.7776e+00 -3.5504e+00 -6.0070e-01 +1.5042e+00 -6.6058e-01 -2.7864e+00 +2.5042e+00 +1.0383e+00 -2.2476e+00
4338 +3.648261102e-03 +3.648261102e-03 +3.125364826e+01 +3.125364826e+01 +1.7239e+00 +1.4643e+00 -5.5973e-01 +2.3962e-01 +3.0471e+00 -8.7218e-01 +1.7219e+00 +3.6257e+00 -2.5018e+00 +2.3536e+00 +1.1867e+00 +2.7788e+00 -3.5513e+00 -6.0831e-01 +1.5038e+00 -6.6403e-01 -2.7839e+00 +2.5058e+00 +1.0385e+00 -2.2511e+00
4385 +2.033177011e-03 +2.033177011e-03 +3.125203318e+01 +3.125203318e+01 +1.7228e+00 +1.4659e+00 -5.5555e-01 +2.3825e-01 +3.0487e+00 -8.7417e-01 +1.7257e+00 +3.6214e+00 -2.4985e+00 +2.3481e+00 +1.1875e+00 +2.7816e+00 -3.5524e+00 -6.1035e-01 +1.5005e+00 -6.6459e-01 -2.7861e+00 +2.5106e+00 +1.0384e+00 -2.2463e+00
4660 +1.422383202e-03 +1.422383202e-03 +3.125142238e+01 +3.125142238e+01 +1.7280e+00 +1.4650e+00 -5.5807e-01 +2.4011e-01 +3.0513e+00 -8.7696e-01 +1.7287e+00 +3.6196e+00 -2.4977e+00 +2.3505e+00 +1.1835e+00 +2.7845e+00 -3.5546e+00 -6.1082e-01 +1.4994e+00 -6.6592e-01 -2.7868e+00 +2.5118e+00 +1.0389e+00 -2.2443e+00
4902 +9.399592593e-04 +9.399592593e-04 +3.125093996e+01 +3.125093996e+01 +1.7280e+00 +1.4653e+00 -5.5664e-01 +2.3868e-01 +3.0517e+00 -8.7593e-01 +1.7268e+00 +3.6208e+00 -2.5011e+00 +2.3499e+00 +1.1854e+00 +2.7855e+00 -3.5554e+00 -6.1212e-01 +1.4991e+00 -6.6613e-01 -2.7872e+00 +2.5125e+00 +1.0358e+00 -2.2459e+00
% function evaluation | noise-free fitness - Fopt (-2.019100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.108775079e+05 +5.108775079e+05 +5.106755979e+05 +5.106755979e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
32 +3.506072464e+05 +3.506072464e+05 +3.504053364e+05 +3.504053364e+05 +1.3616e+00 +2.7166e-01 +2.9701e-01 +1.0828e+00 +3.6391e-01 +3.8105e-01 +1.1648e-01 +2.6945e-01 +1.2060e+00 +4.7515e-01 +2.8882e-01 +1.1878e+00 +1.2657e+00 -2.2216e-01 +1.5530e-01 +2.8284e-01 +1.1078e+00 +7.3961e-01 +4.0545e-01 -1.2583e-01
87 +2.299378093e+05 +2.299378093e+05 +2.297358993e+05 +2.297358993e+05 +8.1853e-01 +2.5370e-01 -9.9213e-03 +1.4617e+00 +5.3940e-01 +1.4997e+00 +5.0145e-01 -8.4639e-01 +2.5352e+00 -4.6998e-01 -8.7638e-01 +1.5505e+00 +1.4353e+00 -7.8123e-01 +1.8389e-01 +2.3871e-01 +1.5169e+00 -2.9469e-01 +1.1097e+00 -1.0688e+00
97 +1.427012325e+05 +1.427012325e+05 +1.424993225e+05 +1.424993225e+05 +6.7795e-01 +6.4053e-01 +4.7694e-01 +1.4504e+00 +8.4927e-01 +6.7684e-01 -1.0919e-01 -9.8789e-01 +1.2169e+00 -8.3100e-01 -1.1852e+00 +1.5223e+00 +2.3578e+00 -2.9863e-01 -1.0230e+00 +1.6087e-01 +1.5935e+00 +7.1989e-02 +2.1851e-01 -1.6479e+00
125 +6.120287966e+04 +6.120287966e+04 +6.100096966e+04 +6.100096966e+04 +7.5918e-01 +2.3498e-01 -4.9299e-01 +2.1320e+00 +1.0621e+00 +1.3505e+00 -7.5196e-01 -2.0795e+00 +7.0236e-01 -2.1149e+00 -7.4420e-01 +2.4367e+00 +2.8388e+00 -3.8311e-01 -1.7234e+00 -2.8823e-01 +2.2226e+00 +9.8943e-01 +1.2038e+00 -1.1985e+00
147 +3.323780295e+04 +3.323780295e+04 +3.303589295e+04 +3.303589295e+04 +2.2079e+00 -1.7824e-02 +2.5327e-01 +2.3195e+00 +8.5980e-01 +1.4978e+00 +8.0599e-01 -2.6452e+00 +2.0842e+00 -2.3135e+00 -2.2276e+00 +3.2897e+00 +2.7396e+00 -1.5716e+00 -1.6198e+00 -1.2043e-01 +2.4581e+00 +1.3311e-01 +1.3356e-01 -2.1705e+00
158 +1.822507645e+04 +1.822507645e+04 +1.802316645e+04 +1.802316645e+04 +1.9935e+00 -2.2144e-01 +4.9037e-01 +2.5317e+00 +7.9557e-01 +1.8121e+00 +1.9137e+00 -3.8802e+00 +1.8894e+00 -2.4620e+00 -2.3420e+00 +3.7922e+00 +3.0271e+00 -7.9373e-01 -2.5027e+00 -7.3704e-01 +2.6329e+00 +1.8499e-01 +9.9422e-01 -2.7051e+00
174 +7.406046632e+03 +7.406046632e+03 +7.204136632e+03 +7.204136632e+03 +1.4176e+00 -2.0235e-01 -4.9533e-02 +2.2798e+00 +1.8336e+00 +1.5582e+00 +1.8086e+00 -3.0647e+00 +5.7542e-01 -3.7168e+00 -3.4451e+00 +3.2741e+00 +3.0063e+00 -1.9285e+00 -2.7130e+00 -1.1062e+00 +2.5838e+00 +1.1140e+00 +5.9744e-01 -2.5748e+00
207 +3.728291447e+03 +3.728291447e+03 +3.526381447e+03 +3.526381447e+03 -2.9518e-01 -9.5111e-01 +1.2356e-01 +2.8931e+00 +1.6339e+00 +2.7447e+00 +1.1705e+00 -2.0094e+00 +2.2069e+00 -3.8912e+00 -7.6040e-01 +1.7345e+00 +4.3939e+00 -1.4246e+00 -1.7939e+00 -1.0029e+00 +4.0097e+00 +8.6147e-01 +2.5914e+00 -1.7349e+00
274 +2.181528586e+03 +2.181528586e+03 +1.979618586e+03 +1.979618586e+03 +4.7283e-02 -1.2059e+00 +1.5819e+00 +5.1215e-02 +1.7848e+00 +2.0388e+00 +2.1650e+00 -2.0620e+00 +6.5506e-01 -2.5928e+00 -1.7614e+00 +1.0833e+00 +4.5442e+00 -2.7088e+00 -4.3628e+00 -6.9299e-01 +2.9705e+00 +2.5523e+00 -4.2176e-01 -1.9097e+00
288 +1.046927559e+03 +1.046927559e+03 +8.450175588e+02 +8.450175588e+02 -5.1017e-01 -2.0547e+00 +1.7524e+00 +1.2100e+00 +2.4939e+00 +3.8366e+00 +7.3948e-01 -3.8055e+00 +1.9417e+00 -8.7026e-01 -2.0467e+00 +1.2908e+00 +5.0867e+00 -4.9235e+00 -4.7160e+00 -1.1018e+00 +2.6924e+00 +1.7755e+00 +2.1754e-01 -1.9106e+00
303 +2.158100464e+02 +2.158100464e+02 +1.390004645e+01 +1.390004645e+01 +3.8439e-01 -1.5786e+00 +1.0144e+00 +2.3032e+00 +3.3435e+00 +4.2308e+00 +2.2176e+00 -2.4609e+00 +2.9114e+00 -1.6137e+00 -1.5491e+00 +3.6233e+00 +6.2074e+00 -1.8873e+00 -4.1230e+00 -4.0579e-01 +2.6599e+00 +1.4493e+00 -1.1037e+00 -1.4826e+00
507 +1.521928269e+02 +1.521928269e+02 -4.971717311e+01 -4.971717311e+01 +1.0147e+00 -1.3205e+00 +2.1801e+00 +1.3626e+00 +2.5309e+00 +2.6828e+00 +7.7028e-01 -1.7867e+00 +3.0397e+00 -6.3182e-01 -1.0293e+00 +1.9500e+00 +4.2926e+00 -4.0913e+00 -4.4717e+00 +4.0627e-01 +3.5791e+00 +9.5063e-01 -2.0697e-01 -1.5999e+00
